2972234,0.3411229253,0.3631611168,0.3349602520,0.3731988966,
2981436,0.3410854042,0.3630985916,0.3349352479,0.3732114136,
2990635,0.3411104083,0.3631736040,0.3348977566,0.3731488883,
2999835,0.3411229253,0.3631736040,0.3349477649,0.3731738925,
3009037,0.3411104083,0.3631485999,0.3348727524,0.3732114136,
3018238,0.3411229253,0.3631611168,0.3349477649,0.3731864095,
3027439,0.3411104083,0.3631485999,0.3349227309,0.3732114136,
3036639,0.3411354125,0.3631611168,0.3349352479,0.3731613755,
3045838,0.3410979211,0.3631485999,0.3348852396,0.3732114136,
3055046,0.3411229253,0.3631485999,0.3349102437,0.3731988966,
3064241,0.3410854042,0.3631361127,0.3348977566,0.3731738925,
3073442,0.3410729170,0.3631485999,0.3349227309,0.3732114136,
3082642,0.3410979211,0.3631485999,0.3349352479,0.3731738925,
3091843,0.3411354125,0.3631485999,0.3349352479,0.3732114136,
3101044,0.3411104083,0.3631485999,0.3348977566,0.3732239306,
3110242,0.3411354125,0.3631235957,0.3349352479,0.3731988966,
3119444,0.3410979211,0.3631736040,0.3349352479,0.3731988966,
3128654,0.3411354125,0.3631485999,0.3349102437,0.3731364012,
3137846,0.3411229253,0.3631860912,0.3349477649,0.3732239306,
3147049,0.3411229253,0.3631110787,0.3349352479,0.3731988966,
3156253,0.3411104083,0.3631611168,0.3349227309,0.3731988966,
3165446,0.3410729170,0.3631611168,0.3349102437,0.3732114136,
3174649,0.3411229253,0.3631736040,0.3348727524,0.3732239306,
3183848,0.3410854042,0.3631485999,0.3349352479,0.3732114136,
3193051,0.3411229253,0.3630985916,0.3349352479,0.3731988966,
3202251,0.3411229253,0.3631485999,0.3349227309,0.3731738925,
3211451,0.3411104083,0.3631361127,0.3349102437,0.3732239306,
3220652,0.3411229253,0.3631611168,0.3348977566,0.3731613755,
3229854,0.3411354125,0.3631235957,0.3349227309,0.3731864095,
3239053,0.3410729170,0.3631235957,0.3349227309,0.3731864095,
3248253,0.3411104083,0.3631485999,0.3349352479,0.3731613755,
3257455,0.3411104083,0.3631860912,0.3349102437,0.3731988966,
3266655,0.3410979211,0.3631485999,0.3348977566,0.3731988966,
3275855,0.3411104083,0.3631611168,0.3349352479,0.3731738925,
3285055,0.3410854042,0.3631485999,0.3349352479,0.3732114136,
3294258,0.3411229253,0.3631611168,0.3349477649,0.3731738925,
3303457,0.3411479294,0.3631235957,0.3349352479,0.3731988966,
3312658,0.3411354125,0.3631110787,0.3349227309,0.3731988966,
3321858,0.3411354125,0.3631611168,0.3348727524,0.3731988966,
3331059,0.3410979211,0.3631611168,0.3348977566,0.3731988966,
3340260,0.3411229253,0.3631611168,0.3349227309,0.3731738925,
3349461,0.3411354125,0.3631611168,0.3349227309,0.3731988966,
3358662,0.3411479294,0.3631110787,0.3349477649,0.3731864095,
3367861,0.3411229253,0.3631361127,0.3349352479,0.3731864095,
3377062,0.3410854042,0.3631485999,0.3349227309,0.3731988966,
3386263,0.3411104083,0.3631611168,0.3348852396,0.3732114136,
3395464,0.3411229253,0.3631485999,0.3349352479,0.3732114136,
3404663,0.3411229253,0.3631235957,0.3349227309,0.3731988966,
3413863,0.3411354125,0.3631736040,0.3349352479,0.3731988966,
3423064,0.3411229253,0.3631485999,0.3349102437,0.3731738925,
3432267,0.3411354125,0.3631611168,0.3348477483,0.3730863929,
3441464,0.3403353989,0.3628360927,0.3346602321,0.3729113936,
3450661,0.3408104181,0.3628360927,0.3346727192,0.3729239106,
3459868,0.3408729136,0.3628485799,0.3346477151,0.3728613853,
3469069,0.3408479095,0.3628485799,0.3346727192,0.3728988767,
3478270,0.3408479095,0.3628360927,0.3346351981,0.3728739023,
3487470,0.3408479095,0.3628485799,0.3346602321,0.3728613853,
3496671,0.3407979310,0.3628736138,0.3346477151,0.3729113936,
